0,1
0,../../test/vr/ass3/processed/SaiPradeep/saipra_oneplusA6010_indoor_04.png
0,../../test/vr/ass3/processed/SaiPradeep/saipra_Redminote5_outdoor_03.png
0,../../test/vr/ass3/processed/SaiPradeep/saipra_oneplusA6010_outdoor_10.png
0,../../test/vr/ass3/processed/SaiPradeep/saipra_Redminote5_outdoor_02.png
0,../../test/vr/ass3/processed/SaiPradeep/saipra_oneplusA6010_indoor_01.png
0,../../test/vr/ass3/processed/SaiPradeep/saipra_oneplusA6010_indoor_07.png
0,../../test/vr/ass3/processed/SaiPradeep/saipra_oneplusA6010_outdoor_05.png
0,../../test/vr/ass3/processed/SaiPradeep/saipra_oneplusA6010_indoor_06.png
0,../../test/vr/ass3/processed/SaiPradeep/saipra_Redminote5_outdoor_01.png
0,../../test/vr/ass3/processed/SaiPradeep/saipra_oneplusA6010_indoor_05.png
0,../../test/vr/ass3/processed/SaiPradeep/saipra_oneplusA6010_outdoor_08.png
0,../../test/vr/ass3/processed/Palash/Palash_CO_07.png
0,../../test/vr/ass3/processed/Palash/Palash_CI_03.png
0,../../test/vr/ass3/processed/Palash/Palash_CI_01.png
0,../../test/vr/ass3/processed/Palash/Palash_CI_07.png
0,../../test/vr/ass3/processed/Palash/Palash_CI_08.png
0,../../test/vr/ass3/processed/Palash/Palash_CI_05.png
0,../../test/vr/ass3/processed/Palash/Palash_CO_10.png
0,../../test/vr/ass3/processed/Palash/Palash_CI_02.png
0,../../test/vr/ass3/processed/Palash/Palash_CO_02.png
0,../../test/vr/ass3/processed/Palash/Palash_CI_09.png
0,../../test/vr/ass3/processed/Palash/Palash_CO_09.png
0,../../test/vr/ass3/processed/Palash/Palash_CO_04.png
0,../../test/vr/ass3/processed/Palash/Palash_CO_01.png
0,../../test/vr/ass3/processed/Palash/Palash_CO_08.png
0,../../test/vr/ass3/processed/Palash/Palash_CO_05.png
0,../../test/vr/ass3/processed/Palash/Palash_CO_03.png
0,../../test/vr/ass3/processed/Palash/Palash_CO_06.png
0,../../test/vr/ass3/processed/Palash/Palash_CI_10.png
0,../../test/vr/ass3/processed/Palash/Palash_CI_06.png
0,../../test/vr/ass3/processed/Palash/Palash_CI_04.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CO_01.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CI_08.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CI_03.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CO_07.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CI_06.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CO_09.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CI_10.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CO_03.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CO_06.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CI_05.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CI_02.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CO_04.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CI_04.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CI_07.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CI_09.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CO_08.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CI_01.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CO_02.png
0,../../test/vr/ass3/processed/Abhiramon/Abhira_CO_10.png
0,../../test/vr/ass3/processed/Naman/Naman_CI_04.png
0,../../test/vr/ass3/processed/Naman/Naman_CO_04.png
0,../../test/vr/ass3/processed/Naman/Naman_CI_02.png
0,../../test/vr/ass3/processed/Naman/Naman_CI_01.png
0,../../test/vr/ass3/processed/Naman/Naman_CO_03.png
0,../../test/vr/ass3/processed/Naman/Naman_CO_02.png
0,../../test/vr/ass3/processed/Naman/Naman_CI_09.png
0,../../test/vr/ass3/processed/Naman/Naman_CI_06.png
0,../../test/vr/ass3/processed/Naman/Naman_CI_07.png
0,../../test/vr/ass3/processed/Naman/Naman_CO_10.png
0,../../test/vr/ass3/processed/Naman/Naman_CO_09.png
0,../../test/vr/ass3/processed/Naman/Naman_CI_10.png
0,../../test/vr/ass3/processed/Naman/Naman_CO_01.png
0,../../test/vr/ass3/processed/Naman/Naman_CI_08.png
0,../../test/vr/ass3/processed/Naman/Naman_CI_05.png
0,../../test/vr/ass3/processed/Naman/Naman_CO_05.png
0,../../test/vr/ass3/processed/Naman/Naman_CO_07.png
0,../../test/vr/ass3/processed/Naman/Naman_CI_03.png
0,../../test/vr/ass3/processed/Naman/Naman_CO_08.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CO_04.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CI_04.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CI_03.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CO_05.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CO_09.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CI_08.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CO_08.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CI_01.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CO_10.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CO_07.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CI_07.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CI_05.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CO_06.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CO_02.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CI_09.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CI_02.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CI_06.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CO_01.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CO_03.png
0,../../test/vr/ass3/processed/Akhila/Akhila_CI_10.png
0,../../test/vr/ass3/processed/Shashikant/Shashikant_PO_01.png
0,../../test/vr/ass3/processed/Shashikant/Shashikant_PO_09.png
0,../../test/vr/ass3/processed/Shashikant/Shashikant_PI_09.png
0,../../test/vr/ass3/processed/Shashikant/Shashikant_PI_01.png
0,../../test/vr/ass3/processed/Shashikant/Shashikant_PO_08.png
0,../../test/vr/ass3/processed/Shashikant/Shashikant_PI_02.png
0,../../test/vr/ass3/processed/Shashikant/Shashikant_PI_03.png
